board,noise,variant,precision,recall,F1,Pratt FOM,time (ms)
12,salt & pepper 1%,1 Baseline (Gaussian + fixed Canny),0.3089175616805814,0.8714069412571861,0.45613372738547087,0.34501371477821485,8.533600019291043
12,salt & pepper 1%,2 + intensity-Otsu thresholds,0.24171108501219624,0.976271026047458,0.38748603420226024,0.27961209466640696,10.022100002970546
12,salt & pepper 1%,3 + gradient-domain thresholds,0.24173688038671723,0.976791502046417,0.3875601650270364,0.2797824488212205,18.71289999689907
12,salt & pepper 1%,4 + noise-scaled threshold floor,0.24173688038671723,0.976791502046417,0.3875601650270364,0.2797824488212205,18.53070000652224
12,salt & pepper 1%,5 + morphological repair,0.2882183678853434,0.9709598050580804,0.44449380764271706,0.3231704112142626,40.604199981316924
12,salt & pepper 1%,6 Proposed (+ noise-adaptive filter),0.327280007118071,0.9482836121034328,0.48661511294681725,0.3594552254095393,52.981599990744144
12,salt & pepper 1%,7 Proposed with Sobel + Otsu,0.3787551659593395,0.9651281080697438,0.5440163797083886,0.4032966655911119,68.26199998613447
12,salt & pepper 5%,1 Baseline (Gaussian + fixed Canny),0.234331455319765,0.9357212141285576,0.374801783895262,0.2744581298755941,10.235800000373274
12,salt & pepper 5%,2 + intensity-Otsu thresholds,0.1601157939548744,0.9871537060256926,0.2755392684952886,0.20130006234413386,17.797299951780587
12,salt & pepper 5%,3 + gradient-domain thresholds,0.15981895324757672,0.9884903830230193,0.27515146541107227,0.20111017725360344,32.97180001391098
12,salt & pepper 5%,4 + noise-scaled threshold floor,0.246780874117764,0.929889517140221,0.39004796853513407,0.2848922007032484,26.998199988156557
12,salt & pepper 5%,5 + morphological repair,0.25696814099855925,0.9222598121554804,0.4019433033509792,0.2948087276627909,48.39840001659468
12,salt & pepper 5%,6 Proposed (+ noise-adaptive filter),0.2991961251711721,0.7569258794861482,0.4288695608752505,0.31094379398329747,89.81320000020787
12,salt & pepper 5%,7 Proposed with Sobel + Otsu,0.3512160784504102,0.9238922141522156,0.5089541056988958,0.3775295358445298,104.46469997987151
12,speckle s=0.15,1 Baseline (Gaussian + fixed Canny),0.3730026909755752,0.8720575362558849,0.5225125670141656,0.3726779032459548,7.878499978687614
12,speckle s=0.15,2 + intensity-Otsu thresholds,0.3054624284742003,0.9796068040407864,0.46570731870457255,0.3472314204573242,10.812500026077032
12,speckle s=0.15,3 + gradient-domain thresholds,0.30872782460322223,0.9778087960443824,0.4692859536772799,0.34858625692690104,19.485700002405792
12,speckle s=0.15,4 + noise-scaled threshold floor,0.3089826653341145,0.9764839480470321,0.46942738112808635,0.34827978141928445,16.90340001368895
12,speckle s=0.15,5 + morphological repair,0.34902296503408625,0.9724147720551705,0.5136754876294504,0.3857671218637363,37.36930002924055
12,speckle s=0.15,6 Proposed (+ noise-adaptive filter),0.3637824044127578,0.9813574960372851,0.5308006838210442,0.4024949863580257,57.79900000197813
12,speckle s=0.15,7 Proposed with Sobel + Otsu,0.4598163807893967,0.9930208900139582,0.6285731800396339,0.48134792391398284,61.23870000010356
